nombre_entidad;anio;pct_pet;fuerza_trabajo;fuerza_trabajo_potencial;desocupados;pet;fuera_fuerza_trabajo;ocupados;subocupados;poblacion_total_geih;tgp;td;to;ts
SANTA MARTA;2019;75.01895157906515;218.312;0.0;28.415333333333336;357.58033333333333;139.26833333333335;189.89666666666668;19.88533333333333;476.65333333333336;61.05257466620555;13.015928273907681;53.1060153382783;9.108676267604771
SANTA MARTA;2020;75.50309033134019;212.958;0.0;37.40133333333333;367.58;154.62199999999999;175.557;21.838000000000005;486.84100000000007;57.93514337015072;17.562774506397194;47.760215463300504;10.254604194254268
SANTA MARTA;2021;75.94273435924913;220.16366666666667;14.17;32.232;374.1683333333333;154.00466666666668;187.9316666666667;17.024;492.69800000000004;58.84080694518066;14.640017804936022;50.226502331838184;7.7324293593705296
SANTA MARTA;2022;76.33041270369831;234.17600000000002;9.689333333333334;23.676333333333332;378.98533333333336;144.80933333333334;210.49966666666668;19.197333333333333;496.5063333333333;61.790253976407186;10.110486699462513;55.54295856655842;8.197822720233214
SANTA MARTA;2023;76.81746030688298;229.64334997041385;10.9172587442038;23.350066975631695;384.25066666666777;154.60731669625338;206.2932829947817;21.059576608607134;500.21266666666696;59.763943147462726;10.16797001900556;53.68716332605308;9.17055800279884
SANTA MARTA;2024;77.39946421514558;224.38848705307296;5.022392204250323;20.096556103796765;389.75299999999936;165.36451294692725;204.29193094927604;21.04513214347681;503.560333333331;57.571971749562756;8.956144037391487;52.41574303450554;9.378882321399654
SANTA MARTA;2025;77.83983314747445;234.4989606278199;3.4342020686881916;23.071372870454972;394.6126666666679;160.1137060388475;211.42758775736453;19.011050611248326;506.9546666666658;59.42509717406077;9.838582144964052;53.57851017386599;8.107093762953308
SINCELEJO;2007;71.25753045177402;102.97678539666667;0.0;10.773352774000001;156.56633333333335;53.589547935666666;92.203432624;12.791247835333332;219.71899999999997;65.77198507767741;10.46192375543773;58.89097014726452;12.421486829348414
SINCELEJO;2008;71.5491863633569;98.14038401633333;0.0;10.457359941;159.035;60.89461598366666;87.68302407533334;7.388810277;222.27366666666663;61.709928013539994;10.655511536677501;55.13441951478186;7.528817368159364
SINCELEJO;2009;71.83026948789588;99.96292640233332;0.0;11.219813361333332;161.45433333333332;61.491406930000004;88.743113042;9.120532556333332;224.77200000000002;61.91405602967196;11.223974492478883;54.96483817426188;9.123915119916338
SINCELEJO;2010;72.05293719904546;111.03466666666667;0.0;14.975;163.74966666666668;52.714999999999996;96.06;17.027666666666665;227.263;67.80756805611817;13.486778903885874;58.66271483504292;15.335450790143618
SINCELEJO;2011;72.20223939826147;113.943;0.0;13.181;165.87333333333333;51.93033333333333;100.762;15.327999999999998;229.73433333333332;68.69277762147823;11.568064734121446;60.74635263855954;13.452340205190314
SINCELEJO;2012;72.37566126172685;116.51100000000001;0.0;10.764333333333333;168.05266666666668;51.541666666666664;105.74633333333333;9.132;232.19500000000002;69.33005129344372;9.238898759201563;62.92451969422284;7.837886551484408
SINCELEJO;2013;72.63044098991533;115.5;0.0;11.206000000000001;170.4246666666667;54.92466666666667;104.29366666666665;10.372333333333335;234.64633333333336;67.77187965748305;9.702164502164504;61.196344817064805;8.980375180375182
SINCELEJO;2014;72.9568794852759;118.205;0.0;9.808333333333334;172.96033333333332;54.75533333333333;108.39666666666666;9.228666666666667;237.07200000000003;68.34225959324007;8.297731342441804;62.671402498838845;7.807340355032924
SINCELEJO;2015;73.34397601502955;119.66066666666666;0.0;9.895999999999999;175.8096666666667;56.149;109.76466666666666;13.559666666666667;239.70566666666664;68.06262075084987;8.27005253745313;62.4338062563871;11.331765938125033
SINCELEJO;2016;73.74509685429554;123.65633333333335;0.0;11.730666666666666;178.98033333333333;55.324000000000005;111.92533333333334;20.687;242.70133333333334;69.08934128703154;9.486506958802487;62.53498987784506;16.72943022193229
SINCELEJO;2017;74.11182554759934;131.95533333333336;0.0;11.777666666666667;182.573;50.61766666666667;120.17766666666667;11.479333333333335;246.34799999999998;72.27538208460909;8.925494990729185;65.82444647711692;8.699408385665857
SINCELEJO;2018;74.4927989649175;132.49733333333333;0.0;13.471333333333334;187.30866666666668;54.81133333333333;119.026;15.389666666666665;251.44533333333334;70.73742805992246;10.167248649029414;63.54537786114185;11.61507652984211
SINCELEJO;2019;74.93934520077418;128.18766666666667;0.0;16.930000000000003;192.42999999999998;64.24233333333333;111.25766666666668;16.176;256.781;66.61521938713646;13.207198820479352;57.817214917978845;12.618998707623977
SINCELEJO;2020;75.33269676436339;121.99166666666667;0.0;18.761666666666667;196.44733333333332;74.45566666666667;103.22999999999998;12.879;260.77299999999997;62.098917097373004;15.379465810506183;52.54843537368793;10.557278502629961
SINCELEJO;2021;75.71271500246442;127.372;4.761666666666667;19.834;199.69733333333338;72.32533333333333;107.53733333333332;9.995333333333333;263.75666666666666;63.782524219986236;15.571711208114813;53.85015990866175;7.847355253378555
SINCELEJO;2022;76.05111867515387;119.22466666666666;6.5906666666666665;15.052999999999999;202.352;83.12733333333334;104.17166666666667;10.331333333333333;266.07366666666667;58.91944071057694;12.625742995017808;51.4804235523576;8.665432768386855
SINCELEJO;2023;76.4301695420871;123.96363298393523;6.917151934130523;12.78824746490344;204.9653333333335;81.00170034939835;111.17538551903169;10.603059797317412;268.1733333333339;60.480292431859276;10.316128333025464;54.24106784839954;8.553363226045088
SINCELEJO;2024;76.85791920956756;128.61773901821482;6.903733599800391;14.844573015281938;207.33166666666756;78.7139276484516;113.773166002933;11.255115736112892;269.7596666666695;62.03477794108358;11.541621807843825;54.87495848178804;8.750826924829507
SINCELEJO;2025;77.22249190441394;134.2570063462922;9.635344771183558;15.288310437442922;209.4569999999986;75.1999936537081;118.96869590884928;8.668272501737546;271.2383333333307;64.09764598284761;11.387346443588521;56.798624972595846;6.456476825782389
VALLEDUPAR;2007;68.09441279227069;144.14236928333332;0.0;19.037442552666665;231.54733333333334;87.40496404733334;125.10492673333333;19.394872348666667;340.03866666666664;62.25179414000305;13.207388394765271;54.02995790637479;13.455358369018585
VALLEDUPAR;2008;68.42561801488185;143.46201712;0.0;16.155282594333332;238.75500000000002;95.29298287966667;127.30673452666667;9.827139722666667;348.92633333333333;60.08754460430148;11.261017319183592;53.32107580015776;6.849994109902047
VALLEDUPAR;2009;68.73229025502033;163.39038363333333;0.0;17.043873125999998;245.476;82.085616365;146.34651051;14.806373310666666;357.14799999999997;66.5606346988436;10.431380811399766;59.61744142400887;9.0619612864695
VALLEDUPAR;2010;68.99820063388837;169.72366666666667;0.0;20.357;251.80433333333335;82.08066666666667;149.36666666666667;23.549666666666667;364.9433333333333;67.40299677130258;11.994202340667476;59.31854495487898;13.875299260955554
VALLEDUPAR;2011;69.23623118201102;171.70033333333333;0.0;18.734333333333336;257.74733333333336;86.04699999999998;152.966;14.124;372.27233333333334;66.61575548146634;10.911064043750644;59.347267737655216;8.225959569094217
VALLEDUPAR;2012;69.48563930371637;174.2516666666667;0.0;17.483333333333334;263.71166666666664;89.46;156.768;13.889333333333333;379.51966666666664;66.0765861705019;10.033380838059895;59.4467442345491;7.970846763780355
VALLEDUPAR;2013;69.77506039558136;172.4476666666667;0.0;14.867666666666667;269.859;97.41133333333335;157.58066666666664;10.595;386.7556666666666;63.90287767562568;8.621552818922842;58.39370436660132;6.143892929835718
VALLEDUPAR;2014;70.0905408846964;182.207;0.0;18.152666666666665;276.1326666666667;93.92566666666666;164.05399999999997;9.677999999999999;393.96566666666666;65.98531140828442;9.962661515016803;59.41129746812521;5.311541268996251
VALLEDUPAR;2015;70.45675695181245;182.08633333333333;0.0;19.685;283.1133333333334;101.027;162.401;10.188;401.8256666666667;64.31570395836765;10.810805863152826;57.362540325429144;5.59514808909327
VALLEDUPAR;2016;70.77697098212656;183.21966666666665;0.0;21.016333333333332;290.82800000000003;107.60833333333333;162.20333333333335;14.924333333333331;410.90766666666667;62.99932147752851;11.470566296558411;55.77294254106665;8.145595723894267
VALLEDUPAR;2017;71.40521972598414;194.698;0.0;25.462;301.41333333333336;106.71533333333332;169.23566666666667;14.777000000000001;422.1166666666666;64.59501902149871;13.077689549969696;56.14737237901441;7.5897030272524635
